user_id,variant,completed,pre_completion_rate,time_to_complete,support_ticket,upload_error,region,device,age,digital_literacy
E000401,treatment,1,0.716,119.0,0,0,Jazan,web,55,0.798
E000402,control,1,0.816,102.0,0,0,Eastern,web,60,0.724
E000403,control,0,0.722,150.0,0,0,Makkah,ios,59,0.688
E000404,treatment,1,0.746,178.0,0,0,Riyadh,android,36,0.753
E000405,treatment,1,0.395,172.0,0,0,Riyadh,android,42,0.486
E000406,treatment,0,0.307,204.0,0,0,Riyadh,android,41,0.154
E000407,treatment,0,0.339,282.0,0,0,Eastern,ios,21,0.489
E000408,control,0,0.084,93.0,0,0,Riyadh,android,64,0.195
E000409,treatment,1,0.509,200.0,0,0,Makkah,android,30,0.53
E000410,treatment,0,0.124,173.0,1,0,Makkah,android,55,0.098
E000411,control,0,0.779,166.0,0,0,Eastern,ios,32,0.886
E000412,control,1,0.585,167.0,0,0,Makkah,android,50,0.39
E000413,control,0,0.299,298.0,0,0,Eastern,web,19,0.381
E000414,control,1,0.442,153.0,1,1,Makkah,android,60,0.276
E000415,treatment,1,0.669,110.0,0,0,Jazan,android,56,0.854
E000416,treatment,1,0.29,235.0,0,0,Makkah,android,66,0.324
E000417,control,1,0.617,111.0,0,0,Makkah,web,48,0.582
E000418,control,1,0.67,83.0,0,1,Najran,android,63,0.634
E000419,treatment,1,0.267,142.0,0,0,Al Bahah,android,55,0.236
E000420,treatment,1,0.749,191.0,0,0,Asir,android,30,0.907
E000421,control,0,0.494,289.0,0,0,Madinah,android,35,0.338
E000422,treatment,0,0.52,176.0,0,0,Madinah,android,64,0.616
E000423,control,1,0.492,142.0,0,0,Makkah,ios,32,0.593
E000424,treatment,0,0.567,210.0,0,0,Makkah,web,26,0.506
E000425,control,1,0.65,154.0,0,0,Hail,android,41,0.717
E000426,treatment,1,0.441,110.0,0,0,Makkah,android,60,0.289
E000427,treatment,1,0.737,80.0,0,0,Makkah,ios,19,0.857
E000428,control,1,0.777,118.0,0,0,Tabuk,ios,60,0.839
E000429,control,1,0.629,222.0,0,0,Eastern,ios,49,0.665
E000430,treatment,1,0.467,169.0,0,0,Makkah,ios,25,0.499
E000431,treatment,0,0.61,96.0,1,0,Madinah,ios,29,0.727
E000432,treatment,1,0.563,209.0,1,0,Madinah,ios,29,0.641
E000433,treatment,0,0.211,89.0,0,0,Riyadh,web,41,0.128
E000434,treatment,0,0.481,95.0,0,0,Makkah,android,21,0.39
E000435,control,1,0.592,109.0,0,1,Asir,android,30,0.525
E000436,treatment,0,0.553,161.0,0,0,Makkah,ios,69,0.357
E000437,treatment,0,0.675,200.0,0,0,Asir,android,43,0.618
E000438,treatment,0,0.797,191.0,0,0,Asir,ios,42,0.846
E000439,control,1,0.241,263.0,0,0,Asir,android,39,0.115
E000440,treatment,0,0.434,291.0,0,0,Makkah,android,39,0.495
E000441,treatment,0,0.197,155.0,0,0,Riyadh,android,22,0.239
E000442,control,0,0.492,181.0,0,0,Riyadh,android,62,0.392
E000443,treatment,1,0.723,128.0,0,0,Hail,web,63,0.763
E000444,treatment,0,0.175,76.0,0,0,Eastern,android,58,0.224
E000445,treatment,1,0.306,253.0,0,0,Riyadh,android,22,0.215
E000446,treatment,1,0.564,90.0,0,0,Eastern,android,67,0.512
E000447,control,0,0.626,150.0,0,0,Makkah,android,49,0.666
E000448,treatment,0,0.182,135.0,0,0,Makkah,ios,57,0.229
E000449,control,0,0.294,214.0,0,0,Jazan,ios,48,0.184
E000450,control,1,0.502,208.0,0,0,Najran,android,51,0.495
E000451,treatment,1,0.745,181.0,0,0,Jazan,ios,63,0.616
E000452,control,0,0.33,187.0,0,0,Eastern,ios,38,0.263
E000453,control,1,0.508,163.0,0,0,Eastern,android,34,0.27
E000454,treatment,1,0.346,105.0,0,0,Makkah,android,22,0.305
E000455,treatment,1,0.404,244.0,0,0,Riyadh,android,66,0.476
E000456,control,0,0.294,123.0,0,0,Riyadh,ios,23,0.249
E000457,treatment,0,0.616,217.0,0,0,Eastern,web,27,0.831
E000458,treatment,1,0.646,235.0,0,0,Northern Borders,android,55,0.611
E000459,control,1,0.627,190.0,0,0,Al Jawf,ios,67,0.714
E000460,control,1,0.307,119.0,0,0,Riyadh,android,35,0.386
E000461,control,1,0.409,111.0,0,0,Makkah,ios,44,0.317
E000462,control,0,0.269,216.0,0,0,Makkah,ios,31,0.092
E000463,treatment,0,0.347,141.0,0,0,Makkah,android,46,0.374
E000464,control,1,0.512,173.0,0,0,Asir,ios,51,0.569
E000465,control,1,0.308,179.0,0,0,Eastern,android,48,0.262
E000466,treatment,1,0.59,110.0,0,0,Madinah,android,23,0.734
E000467,control,0,0.266,139.0,0,0,Riyadh,ios,52,0.153
E000468,treatment,1,0.618,157.0,0,1,Riyadh,android,45,0.62
E000469,control,0,0.3,102.0,0,0,Riyadh,android,27,0.204
E000470,treatment,1,0.724,83.0,0,0,Makkah,android,39,0.841
E000471,control,0,0.397,108.0,0,0,Najran,android,44,0.342
E000472,treatment,0,0.679,149.0,0,1,Riyadh,android,69,0.69
E000473,control,0,0.443,141.0,0,0,Eastern,web,43,0.457
E000474,treatment,0,0.57,213.0,0,0,Eastern,android,22,0.696
E000475,control,0,0.584,130.0,0,0,Asir,android,42,0.653
E000476,treatment,1,0.532,163.0,0,0,Makkah,web,19,0.689
E000477,control,0,0.182,155.0,0,1,Riyadh,android,33,0.13
E000478,treatment,0,0.644,187.0,0,0,Riyadh,ios,67,0.625
E000479,treatment,1,0.718,208.0,0,0,Madinah,web,56,0.821
E000480,control,1,0.788,78.0,0,0,Qassim,android,18,0.925
E000481,treatment,0,0.442,116.0,0,0,Tabuk,android,66,0.48
E000482,treatment,0,0.765,255.0,0,1,Asir,ios,33,0.908
E000483,control,0,0.564,194.0,0,0,Eastern,ios,34,0.457
E000484,control,0,0.408,190.0,0,0,Riyadh,ios,41,0.314
E000485,treatment,1,0.843,306.0,0,1,Eastern,android,48,0.921
E000486,treatment,1,0.269,141.0,0,0,Riyadh,android,22,0.14
E000487,treatment,0,0.303,194.0,0,0,Eastern,android,44,0.267
E000488,treatment,1,0.657,169.0,0,0,Jazan,android,29,0.625
E000489,treatment,0,0.36,141.0,0,0,Asir,android,53,0.331
E000490,control,0,0.414,294.0,0,0,Riyadh,android,31,0.347
E000491,treatment,0,0.219,194.0,0,1,Al Bahah,android,18,0.123
E000492,control,1,0.773,199.0,0,1,Makkah,web,56,0.821
E000493,control,1,0.638,87.0,0,0,Riyadh,ios,41,0.653
E000494,treatment,1,0.444,139.0,0,0,Najran,android,27,0.393
E000495,control,0,0.348,139.0,0,0,Makkah,android,35,0.17
E000496,control,1,0.561,95.0,0,0,Najran,ios,46,0.665
E000497,control,0,0.531,211.0,0,0,Qassim,android,45,0.432
E000498,control,0,0.32,182.0,0,0,Najran,ios,59,0.174
E000499,treatment,1,0.373,160.0,0,0,Makkah,android,38,0.251
E000500,control,1,0.703,185.0,1,0,Makkah,android,42,0.656
E000501,control,0,0.534,117.0,0,0,Riyadh,ios,59,0.438
E000502,treatment,0,0.251,214.0,0,0,Eastern,ios,69,0.323
E000503,treatment,0,0.433,222.0,0,0,Riyadh,ios,31,0.414
E000504,treatment,0,0.081,107.0,0,0,Eastern,ios,23,0.151
E000505,control,0,0.426,104.0,0,0,Eastern,ios,64,0.431
E000506,treatment,0,0.174,83.0,0,0,Eastern,android,65,0.309
E000507,treatment,1,0.709,224.0,0,0,Eastern,android,36,0.817
E000508,treatment,0,0.179,254.0,0,0,Riyadh,ios,39,0.181
E000509,control,0,0.253,122.0,0,0,Al Bahah,ios,26,0.315
E000510,treatment,0,0.277,127.0,0,0,Eastern,ios,24,0.385
E000511,treatment,1,0.663,101.0,0,0,Riyadh,android,22,0.533
E000512,treatment,0,0.071,298.0,0,0,Al Jawf,web,41,0.051
E000513,control,0,0.268,147.0,0,0,Makkah,web,52,0.274
E000514,control,0,0.342,117.0,0,0,Makkah,ios,28,0.379
E000515,control,0,0.363,153.0,0,0,Asir,ios,18,0.347
E000516,treatment,0,0.258,237.0,0,0,Riyadh,ios,24,0.246
E000517,control,0,0.51,159.0,0,0,Jazan,ios,40,0.468
E000518,treatment,1,0.439,228.0,0,0,Riyadh,android,39,0.236
E000519,treatment,1,0.556,101.0,0,0,Madinah,android,39,0.662
E000520,treatment,1,0.562,114.0,0,0,Makkah,ios,24,0.616
E000521,control,1,1.0,88.0,1,0,Northern Borders,android,29,0.946
E000522,treatment,0,0.12,290.0,0,0,Hail,android,24,0.072
E000523,treatment,1,0.626,160.0,0,0,Makkah,web,20,0.54
E000524,treatment,0,0.439,112.0,0,0,Eastern,android,29,0.409
E000525,treatment,1,0.692,170.0,0,0,Riyadh,android,56,0.653
E000526,treatment,1,0.633,134.0,0,1,Riyadh,android,40,0.805
E000527,treatment,0,0.182,141.0,0,0,Hail,android,37,0.151
E000528,treatment,0,0.3,144.0,0,0,Madinah,android,21,0.415
E000529,control,0,0.546,68.0,0,0,Riyadh,android,58,0.707
E000530,control,1,0.313,147.0,0,0,Makkah,android,45,0.342
E000531,treatment,1,0.696,135.0,0,0,Makkah,android,51,0.72
E000532,control,0,0.394,121.0,0,0,Al Jawf,android,67,0.366
E000533,control,0,0.522,183.0,0,0,Madinah,web,24,0.656
E000534,control,0,0.485,135.0,0,0,Riyadh,ios,60,0.426
E000535,control,0,0.341,130.0,0,0,Asir,ios,60,0.511
E000536,treatment,1,0.59,138.0,0,0,Al Jawf,android,27,0.611
E000537,control,1,0.803,176.0,0,0,Makkah,android,43,0.762
E000538,control,1,0.741,178.0,0,0,Riyadh,ios,55,0.64
E000539,treatment,0,0.397,275.0,0,0,Riyadh,ios,39,0.282
E000540,treatment,1,0.715,98.0,0,0,Makkah,android,53,0.844
E000541,control,0,0.626,124.0,0,0,Riyadh,android,37,0.774
E000542,treatment,0,0.296,253.0,1,0,Riyadh,ios,38,0.318
E000543,treatment,1,0.734,158.0,0,0,Makkah,web,42,0.68
E000544,control,0,0.716,111.0,0,0,Asir,ios,22,0.612
E000545,treatment,1,0.839,92.0,0,0,Najran,android,67,0.812
E000546,treatment,1,0.353,111.0,0,0,Tabuk,android,21,0.314
E000547,treatment,0,0.628,62.0,0,0,Riyadh,android,43,0.851
E000548,control,1,0.858,112.0,0,0,Riyadh,ios,60,0.866
E000549,treatment,1,0.475,118.0,0,0,Eastern,android,43,0.453
E000550,treatment,1,0.651,111.0,0,0,Jazan,android,65,0.775
E000551,control,1,0.746,104.0,0,0,Asir,android,57,0.647
E000552,treatment,1,0.457,252.0,0,0,Asir,ios,59,0.506
E000553,treatment,1,0.745,122.0,0,0,Eastern,web,39,0.614
E000554,treatment,0,0.098,240.0,0,0,Eastern,ios,59,0.076
E000555,control,1,0.62,116.0,0,0,Eastern,android,38,0.801
E000556,treatment,1,0.462,124.0,0,0,Makkah,web,38,0.257
E000557,treatment,0,0.612,119.0,0,0,Makkah,android,32,0.715
E000558,control,0,0.243,261.0,0,0,Makkah,ios,64,0.248
E000559,control,1,0.808,107.0,0,0,Riyadh,android,33,0.946
E000560,control,1,0.597,95.0,0,0,Al Bahah,ios,44,0.547
E000561,treatment,1,0.688,112.0,0,0,Riyadh,android,58,0.788
E000562,treatment,1,0.853,155.0,0,0,Eastern,web,57,0.875
E000563,control,1,0.509,110.0,0,0,Eastern,android,50,0.541
E000564,treatment,0,0.246,197.0,0,0,Jazan,ios,48,0.275
E000565,control,0,0.381,260.0,0,0,Riyadh,ios,34,0.375
E000566,control,1,0.385,151.0,0,0,Makkah,android,64,0.147
E000567,treatment,0,0.751,159.0,0,0,Al Jawf,android,25,0.714
E000568,treatment,1,0.647,141.0,0,0,Najran,android,32,0.832
E000569,control,0,0.267,142.0,0,0,Najran,android,65,0.17
E000570,control,0,0.083,261.0,0,0,Madinah,web,30,0.113
E000571,control,1,0.342,217.0,0,0,Qassim,android,23,0.415
E000572,control,1,0.434,211.0,0,0,Madinah,ios,32,0.507
E000573,treatment,1,0.544,145.0,0,0,Madinah,android,46,0.512
E000574,treatment,1,0.929,204.0,0,0,Tabuk,android,25,0.911
E000575,control,0,0.197,171.0,0,0,Eastern,ios,63,0.247
E000576,control,1,0.592,202.0,0,0,Al Jawf,android,62,0.446
E000577,treatment,1,0.497,181.0,0,0,Riyadh,ios,23,0.475
E000578,control,1,0.26,146.0,0,0,Qassim,android,69,0.257
E000579,control,0,0.649,92.0,0,0,Eastern,android,58,0.782
E000580,treatment,0,0.498,120.0,0,0,Riyadh,android,53,0.481
E000581,treatment,0,0.638,138.0,0,0,Tabuk,android,64,0.753
E000582,control,0,0.38,164.0,0,0,Northern Borders,android,49,0.348
E000583,treatment,0,0.163,144.0,0,0,Qassim,web,58,0.208
E000584,control,1,0.45,383.0,0,0,Makkah,web,39,0.596
E000585,treatment,0,0.083,235.0,0,0,Asir,android,66,0.123
E000586,treatment,1,0.406,186.0,0,0,Makkah,ios,65,0.431
E000587,treatment,0,0.734,91.0,0,0,Riyadh,android,56,0.54
E000588,treatment,1,0.66,187.0,0,0,Qassim,android,46,0.718
E000589,control,0,0.645,125.0,0,0,Riyadh,ios,48,0.814
E000590,control,0,0.712,286.0,0,0,Jazan,android,31,0.592
E000591,treatment,1,0.564,114.0,0,0,Makkah,android,67,0.468
E000592,control,0,0.415,194.0,0,0,Madinah,ios,52,0.307
E000593,control,1,0.421,121.0,0,0,Eastern,android,51,0.36
E000594,control,0,0.846,88.0,0,0,Makkah,android,37,0.793
E000595,control,1,0.631,93.0,0,0,Makkah,ios,31,0.677
E000596,treatment,0,0.865,132.0,0,0,Tabuk,web,41,0.836
E000597,control,1,0.858,94.0,0,1,Makkah,android,62,0.882
E000598,control,0,0.259,161.0,0,0,Riyadh,android,60,0.322
E000599,control,1,0.838,146.0,0,0,Riyadh,web,19,0.842
E000600,control,0,0.169,194.0,0,0,Riyadh,ios,45,0.137
E000601,treatment,1,0.582,139.0,0,0,Riyadh,android,56,0.63
E000602,control,1,0.305,161.0,0,0,Riyadh,android,53,0.32
E000603,treatment,1,0.712,136.0,0,0,Najran,android,56,0.701
E000604,treatment,1,0.493,90.0,0,0,Makkah,android,59,0.531
E000605,control,0,0.34,146.0,0,0,Eastern,ios,52,0.429
E000606,control,0,0.25,149.0,0,0,Eastern,android,57,0.192
E000607,control,1,0.34,145.0,0,0,Riyadh,ios,51,0.275
E000608,control,0,0.531,78.0,0,0,Qassim,ios,29,0.619
E000609,treatment,0,0.183,179.0,1,0,Eastern,android,33,0.279
E000610,control,0,0.427,393.0,0,0,Riyadh,android,55,0.406
E000611,treatment,0,0.665,131.0,0,0,Eastern,ios,61,0.571
E000612,control,0,0.667,179.0,0,0,Makkah,android,59,0.699
E000613,treatment,1,0.906,174.0,0,0,Riyadh,android,68,0.861
E000614,control,1,0.659,245.0,0,0,Al Jawf,ios,23,0.638
E000615,treatment,0,0.67,181.0,0,0,Makkah,ios,26,0.741
E000616,control,0,0.416,179.0,0,0,Riyadh,ios,20,0.557
E000617,treatment,1,0.448,116.0,0,0,Makkah,ios,37,0.451
E000618,control,0,0.578,176.0,0,0,Najran,android,33,0.639
E000619,control,1,0.277,150.0,0,0,Riyadh,android,61,0.275
E000620,treatment,1,0.59,231.0,0,0,Tabuk,android,67,0.666
E000621,treatment,1,0.6,173.0,0,0,Eastern,android,47,0.593
E000622,control,0,0.323,261.0,0,0,Qassim,android,52,0.165
E000623,treatment,0,0.532,130.0,0,0,Jazan,android,60,0.573
E000624,control,1,0.319,279.0,0,0,Al Jawf,web,19,0.293
E000625,control,0,0.137,113.0,0,0,Eastern,android,64,0.241
E000626,control,1,0.544,127.0,0,0,Eastern,web,28,0.445
E000627,control,1,0.72,190.0,0,0,Asir,android,21,0.765
E000628,control,0,0.587,111.0,0,0,Eastern,android,67,0.795
E000629,control,1,0.227,102.0,0,0,Makkah,ios,24,0.211
E000630,treatment,1,0.728,231.0,0,0,Eastern,ios,52,0.712
E000631,control,1,0.652,202.0,0,0,Riyadh,android,32,0.738
E000632,treatment,0,0.438,70.0,0,0,Qassim,android,45,0.52
E000633,treatment,1,0.827,66.0,0,0,Eastern,android,51,0.843
E000634,control,0,0.268,223.0,0,0,Asir,android,41,0.215
E000635,treatment,0,0.7,94.0,0,0,Eastern,android,66,0.77
E000636,treatment,0,0.491,106.0,0,0,Eastern,ios,47,0.396
E000637,treatment,1,0.49,96.0,0,0,Makkah,ios,41,0.47
E000638,control,1,0.282,148.0,0,0,Eastern,android,44,0.205
E000639,control,1,0.295,238.0,0,0,Riyadh,android,31,0.276
E000640,treatment,1,0.557,103.0,0,0,Najran,ios,22,0.514
E000641,treatment,1,0.662,217.0,0,0,Makkah,android,51,0.646
E000642,treatment,1,0.534,166.0,0,0,Riyadh,ios,30,0.565
E000643,treatment,0,0.271,149.0,0,1,Riyadh,android,23,0.099
E000644,treatment,1,0.791,85.0,0,0,Riyadh,ios,59,0.766
E000645,control,1,0.69,174.0,0,0,Northern Borders,android,26,0.672
E000646,treatment,0,0.461,126.0,0,0,Jazan,android,33,0.456
E000647,treatment,0,0.114,159.0,0,0,Makkah,android,47,0.054
E000648,treatment,0,0.389,79.0,0,0,Asir,android,24,0.454
E000649,control,0,0.234,147.0,0,0,Makkah,android,21,0.302
E000650,treatment,1,0.304,88.0,0,0,Riyadh,ios,44,0.453
E000651,treatment,0,0.64,171.0,0,1,Asir,android,50,0.678
E000652,treatment,1,0.783,106.0,0,0,Makkah,ios,58,0.814
E000653,treatment,1,0.733,171.0,0,0,Jazan,web,44,0.472
E000654,treatment,1,0.417,222.0,0,0,Qassim,ios,61,0.322
E000655,control,1,0.429,74.0,0,0,Qassim,android,20,0.345
E000656,control,1,0.625,114.0,0,0,Riyadh,ios,47,0.597
E000657,treatment,0,0.377,106.0,0,0,Riyadh,web,30,0.468
E000658,treatment,1,0.787,277.0,0,0,Madinah,ios,45,0.72
E000659,control,1,0.363,224.0,0,0,Jazan,android,22,0.394
E000660,treatment,1,0.553,226.0,0,0,Riyadh,android,46,0.555
E000661,treatment,0,0.32,198.0,0,0,Riyadh,android,62,0.212
E000662,control,0,0.211,235.0,0,0,Al Bahah,android,69,0.159
E000663,control,0,0.201,249.0,0,0,Eastern,android,36,0.214
E000664,treatment,1,0.719,153.0,0,0,Makkah,android,64,0.718
E000665,control,0,0.363,270.0,0,0,Eastern,android,37,0.458
E000666,treatment,1,0.377,201.0,0,0,Makkah,android,34,0.266
E000667,control,0,0.24,175.0,0,0,Riyadh,ios,23,0.357
E000668,treatment,0,0.463,234.0,0,0,Tabuk,web,39,0.685
E000669,treatment,0,0.128,140.0,0,0,Al Jawf,ios,24,0.094
E000670,control,0,0.516,310.0,0,0,Makkah,ios,40,0.474
E000671,control,1,0.718,126.0,0,0,Madinah,ios,65,0.656
E000672,control,0,0.429,246.0,0,0,Riyadh,web,48,0.557
E000673,treatment,0,0.274,156.0,0,0,Qassim,android,22,0.243
E000674,treatment,0,0.324,154.0,0,0,Al Bahah,android,47,0.263
E000675,treatment,1,0.282,87.0,0,0,Northern Borders,ios,66,0.279
E000676,control,1,0.841,160.0,0,0,Makkah,ios,65,0.79
E000677,treatment,1,0.801,141.0,0,0,Asir,android,43,0.821
E000678,control,0,0.217,134.0,0,0,Jazan,android,18,0.414
E000679,control,0,0.316,120.0,0,0,Riyadh,android,41,0.251
E000680,treatment,1,0.473,162.0,0,0,Riyadh,ios,21,0.538
E000681,control,0,0.569,211.0,0,0,Asir,android,67,0.62
E000682,treatment,1,0.284,128.0,0,0,Asir,android,50,0.3
E000683,treatment,0,0.423,168.0,0,0,Qassim,ios,59,0.416
E000684,control,0,0.151,171.0,0,0,Eastern,ios,20,0.354
E000685,treatment,0,0.36,254.0,0,0,Hail,web,28,0.316
E000686,control,0,0.366,137.0,1,0,Makkah,android,58,0.491
E000687,control,1,0.563,177.0,0,1,Northern Borders,ios,20,0.562
E000688,treatment,0,0.226,128.0,0,0,Makkah,android,25,0.191
E000689,control,0,0.255,96.0,0,0,Makkah,android,54,0.223
E000690,treatment,0,0.466,152.0,0,0,Makkah,android,29,0.411
E000691,control,1,0.767,200.0,0,0,Makkah,ios,41,0.734
E000692,treatment,0,0.647,191.0,0,0,Riyadh,ios,48,0.699
E000693,treatment,0,0.424,117.0,0,0,Makkah,android,63,0.358
E000694,control,0,0.6,154.0,0,0,Eastern,ios,54,0.703
E000695,treatment,1,0.794,119.0,0,0,Asir,android,63,0.606
E000696,treatment,1,0.435,102.0,0,1,Qassim,android,57,0.558
E000697,control,1,0.781,164.0,0,1,Jazan,web,34,0.879
E000698,treatment,1,0.955,111.0,0,0,Makkah,android,45,0.839
E000699,treatment,0,0.251,214.0,0,0,Riyadh,android,44,0.146
E000700,treatment,1,0.412,87.0,0,0,Eastern,android,58,0.405
E000701,treatment,0,0.204,98.0,0,0,Riyadh,android,49,0.171
E000702,treatment,1,0.628,137.0,0,0,Riyadh,android,23,0.576
E000703,treatment,0,0.665,199.0,0,0,Riyadh,android,46,0.63
E000704,treatment,1,0.403,180.0,0,0,Eastern,android,62,0.401
E000705,control,0,0.176,191.0,0,0,Makkah,ios,51,0.265
E000706,control,0,0.813,96.0,0,0,Makkah,ios,57,0.867
E000707,control,1,0.809,203.0,1,0,Qassim,web,58,0.697
E000708,control,1,0.71,112.0,0,0,Riyadh,android,36,0.886
E000709,control,1,0.63,254.0,0,0,Eastern,web,19,0.435
E000710,treatment,0,0.204,138.0,0,0,Eastern,ios,66,0.156
E000711,treatment,1,0.498,228.0,1,0,Asir,ios,23,0.542
E000712,treatment,1,0.723,250.0,0,0,Madinah,android,50,0.739
E000713,treatment,1,0.537,105.0,0,0,Eastern,android,53,0.476
E000714,treatment,0,0.131,199.0,1,0,Al Bahah,ios,69,0.169
E000715,control,1,0.783,159.0,0,0,Makkah,android,59,0.797
E000716,treatment,1,0.779,128.0,0,0,Riyadh,android,19,0.798
E000717,control,1,0.605,238.0,0,0,Jazan,android,51,0.566
E000718,treatment,1,0.774,105.0,0,0,Riyadh,ios,57,0.837
E000719,treatment,0,0.302,99.0,0,0,Jazan,android,44,0.133
E000720,treatment,1,0.693,240.0,0,0,Qassim,android,32,0.765
E000721,control,0,0.388,115.0,0,1,Riyadh,ios,42,0.321
E000722,treatment,1,0.262,129.0,0,0,Eastern,ios,28,0.26
E000723,treatment,0,0.369,106.0,0,0,Makkah,android,57,0.296
E000724,control,1,0.849,100.0,0,0,Madinah,ios,52,0.912
E000725,treatment,0,0.448,194.0,0,0,Eastern,android,45,0.57
E000726,treatment,0,0.161,185.0,0,0,Makkah,ios,22,0.248
E000727,treatment,0,0.314,97.0,0,0,Jazan,android,23,0.149
E000728,control,1,0.47,142.0,0,0,Riyadh,web,48,0.589
E000729,control,0,0.587,140.0,0,0,Eastern,ios,35,0.607
E000730,control,1,0.663,121.0,0,0,Hail,android,23,0.757
E000731,treatment,0,0.173,151.0,0,0,Hail,android,39,0.185
E000732,treatment,0,0.644,168.0,1,0,Riyadh,web,27,0.623
E000733,control,0,0.519,79.0,0,1,Al Bahah,android,64,0.572
E000734,control,1,0.39,177.0,0,0,Asir,android,69,0.2
E000735,control,0,0.409,274.0,0,0,Makkah,web,22,0.462
E000736,treatment,0,0.333,140.0,0,0,Northern Borders,ios,41,0.379
E000737,treatment,1,0.924,237.0,0,0,Makkah,android,45,0.925
E000738,treatment,0,0.269,262.0,0,0,Makkah,android,37,0.253
E000739,control,0,0.447,139.0,0,0,Hail,android,60,0.491
E000740,treatment,1,0.573,175.0,0,0,Makkah,android,45,0.695
E000741,treatment,0,0.336,147.0,0,1,Asir,ios,31,0.169
E000742,treatment,0,0.015,233.0,0,1,Najran,ios,22,0.006
E000743,control,0,0.343,126.0,0,0,Riyadh,web,42,0.224
E000744,control,0,0.453,90.0,0,0,Makkah,android,37,0.489
E000745,control,1,0.753,129.0,0,0,Eastern,web,31,0.666
E000746,treatment,1,0.586,98.0,0,0,Asir,android,25,0.713
E000747,treatment,1,0.544,125.0,0,0,Jazan,android,60,0.68
E000748,treatment,0,0.583,188.0,0,0,Hail,ios,50,0.639
E000749,control,0,0.686,101.0,0,0,Eastern,ios,39,0.508
E000750,treatment,0,0.702,103.0,0,0,Riyadh,ios,44,0.795
E000751,treatment,1,0.487,184.0,0,0,Asir,android,41,0.375
E000752,control,1,0.277,171.0,0,0,Makkah,android,29,0.352
E000753,treatment,0,0.543,86.0,0,0,Riyadh,ios,18,0.636
E000754,treatment,0,0.229,141.0,0,0,Eastern,android,38,0.136
E000755,treatment,0,0.235,144.0,0,0,Qassim,android,48,0.115
E000756,treatment,0,0.394,136.0,0,0,Eastern,android,28,0.328
E000757,treatment,0,0.695,150.0,0,0,Najran,android,22,0.676
E000758,treatment,1,0.379,197.0,0,0,Riyadh,ios,52,0.347
E000759,control,1,0.606,136.0,0,0,Riyadh,ios,55,0.446
E000760,treatment,0,0.182,237.0,0,0,Makkah,web,21,0.023
E000761,treatment,0,0.371,133.0,0,0,Makkah,android,62,0.352
E000762,treatment,1,0.459,284.0,0,0,Tabuk,web,65,0.634
E000763,control,1,0.262,91.0,0,0,Jazan,ios,24,0.069
E000764,treatment,1,0.81,159.0,0,0,Qassim,android,64,0.943
E000765,treatment,0,0.425,130.0,0,0,Makkah,ios,63,0.306
E000766,control,0,0.282,384.0,0,0,Najran,ios,49,0.204
E000767,control,0,0.245,162.0,1,0,Makkah,android,40,0.188
E000768,treatment,0,0.798,152.0,0,0,Makkah,ios,36,0.922
E000769,control,1,0.845,179.0,0,0,Madinah,ios,37,0.835
E000770,treatment,1,0.677,182.0,0,0,Riyadh,ios,42,0.677
E000771,control,0,0.413,235.0,0,0,Al Jawf,ios,26,0.265
E000772,control,1,0.696,146.0,0,0,Eastern,ios,32,0.633
E000773,treatment,0,0.521,252.0,0,0,Jazan,android,39,0.605
E000774,control,0,0.595,133.0,0,0,Makkah,ios,35,0.601
E000775,control,0,0.294,203.0,0,0,Asir,android,56,0.499
E000776,treatment,0,0.213,237.0,0,0,Eastern,ios,49,0.248
E000777,control,0,0.516,190.0,0,0,Makkah,ios,62,0.467
E000778,control,1,0.721,221.0,0,1,Jazan,web,35,0.725
E000779,treatment,0,0.716,66.0,0,0,Asir,android,33,0.75
E000780,treatment,0,0.198,120.0,0,0,Riyadh,android,22,0.251
E000781,treatment,1,0.453,136.0,0,0,Riyadh,web,27,0.332
E000782,treatment,0,0.583,150.0,0,0,Riyadh,ios,19,0.551
E000783,control,1,0.606,235.0,0,0,Riyadh,android,33,0.825
E000784,treatment,1,0.276,202.0,0,0,Al Bahah,android,19,0.252
E000785,treatment,0,0.684,201.0,0,0,Al Bahah,android,31,0.753
E000786,treatment,1,0.62,256.0,0,1,Riyadh,web,49,0.691
