user_id,age,digital_literacy,region,region_code,prior_completions,device_age,distance_km,online_filing,enrolled,support_calls,completed
U000393,65,0.267,Tabuk,6,3,0.6,34.7,1,0,3,0
U000394,64,0.178,Eastern,4,0,3.4,5.9,1,0,1,0
U000395,67,0.356,Makkah,1,4,3.5,19.1,0,1,3,0
U000396,66,0.821,Al Jawf,12,2,2.6,13.0,1,1,1,1
U000397,38,0.263,Asir,5,2,2.6,61.9,1,0,0,0
U000398,36,0.218,Makkah,1,4,4.5,6.9,1,0,0,0
U000399,51,0.558,Makkah,1,4,2.7,43.1,1,1,0,1
U000400,24,0.631,Najran,10,2,1.7,73.1,1,1,0,0
U000401,60,0.341,Eastern,4,2,1.7,21.0,1,1,0,1
U000402,66,0.444,Eastern,4,1,2.1,54.7,1,0,0,1
U000403,26,0.695,Eastern,4,4,2.8,2.7,0,0,0,1
U000404,39,0.336,Madinah,2,2,0.7,10.0,0,0,0,1
U000405,53,0.85,Eastern,4,4,0.8,13.1,1,1,0,1
U000406,54,0.571,Qassim,3,4,3.0,63.5,1,0,0,1
U000407,37,0.632,Makkah,1,2,3.2,4.6,0,0,0,0
U000408,42,0.8,Riyadh,0,3,0.0,37.7,1,0,1,0
U000409,31,0.787,Madinah,2,6,1.8,14.4,1,1,1,1
U000410,49,0.657,Al Jawf,12,3,0.0,18.9,1,1,3,1
U000411,33,0.635,Makkah,1,5,3.5,16.9,1,1,0,1
U000412,32,0.684,Riyadh,0,5,3.0,34.7,1,1,2,0
U000413,39,0.542,Madinah,2,1,2.1,23.4,1,1,0,0
U000414,36,0.638,Makkah,1,3,1.4,18.5,0,1,0,0
U000415,37,0.339,Riyadh,0,2,1.5,23.6,1,1,3,1
U000416,52,0.679,Riyadh,0,4,0.8,22.8,1,1,1,1
U000417,40,0.755,Eastern,4,5,3.3,27.8,1,1,1,1
U000418,64,0.057,Makkah,1,1,3.3,81.0,1,1,0,0
U000419,60,0.211,Riyadh,0,2,2.9,37.6,0,1,2,1
U000420,32,0.825,Makkah,1,2,1.5,9.6,0,0,0,1
U000421,55,0.182,Riyadh,0,4,1.4,25.9,0,1,0,1
U000422,46,0.527,Makkah,1,3,2.6,10.9,0,1,1,1
U000423,40,0.694,Hail,7,3,2.4,3.3,0,1,0,0
U000424,57,0.668,Riyadh,0,5,3.4,23.9,1,1,4,1
U000425,40,0.647,Riyadh,0,4,0.0,11.2,1,0,0,1
U000426,40,0.492,Riyadh,0,2,2.2,38.1,1,0,0,0
U000427,18,0.382,Riyadh,0,2,3.6,32.5,1,0,1,1
U000428,20,0.806,Jazan,9,7,0.7,22.6,1,1,3,1
U000429,55,0.96,Riyadh,0,6,2.1,20.3,1,1,0,1
U000430,44,0.202,Northern Borders,8,2,1.2,85.6,1,0,0,0
U000431,67,0.141,Eastern,4,4,2.8,48.1,1,1,1,1
U000432,65,0.711,Eastern,4,0,1.3,3.4,0,0,0,1
U000433,51,0.1,Riyadh,0,1,4.0,41.6,1,0,1,0
U000434,62,0.466,Makkah,1,2,2.6,18.6,0,1,1,1
U000435,51,0.661,Makkah,1,4,1.0,54.1,1,1,1,1
U000436,25,0.419,Riyadh,0,1,0.9,11.3,1,0,2,1
U000437,18,0.706,Northern Borders,8,3,2.6,38.6,1,0,0,1
U000438,48,0.844,Makkah,1,5,2.2,15.7,1,1,0,0
U000439,45,0.325,Riyadh,0,3,2.2,19.2,1,1,0,1
U000440,42,0.932,Qassim,3,2,1.0,19.2,1,1,1,1
U000441,44,0.839,Tabuk,6,3,2.1,10.1,1,1,0,0
U000442,62,0.787,Eastern,4,3,2.8,26.8,1,1,0,0
U000443,29,0.106,Jazan,9,2,4.6,30.9,1,0,0,1
U000444,47,0.22,Najran,10,1,2.1,28.6,1,1,0,1
U000445,64,0.6,Najran,10,1,0.6,29.0,1,0,0,1
U000446,30,0.331,Riyadh,0,3,1.3,7.8,1,0,0,0
U000447,68,0.752,Riyadh,0,4,2.4,22.7,1,1,2,1
U000448,27,0.877,Makkah,1,2,2.8,16.7,1,0,0,1
U000449,69,0.457,Asir,5,2,1.7,52.3,1,0,2,1
U000450,34,0.102,Eastern,4,1,1.6,15.0,0,1,1,0
U000451,41,0.583,Al Bahah,11,6,4.1,17.7,1,1,2,1
U000452,46,0.469,Riyadh,0,3,2.3,5.4,1,1,2,1
U000453,42,0.63,Asir,5,2,0.8,17.4,1,1,3,0
U000454,31,0.288,Asir,5,2,2.4,32.4,1,1,0,0
U000455,33,0.643,Asir,5,6,0.4,3.5,1,1,1,1
U000456,23,0.406,Asir,5,6,2.5,3.5,1,1,3,1
U000457,19,0.174,Makkah,1,3,1.2,35.9,1,0,1,0
U000458,66,0.564,Riyadh,0,3,3.3,26.3,1,1,0,1
U000459,42,0.171,Tabuk,6,1,6.0,13.4,1,1,0,1
U000460,51,0.383,Al Jawf,12,4,1.6,50.6,1,1,0,0
U000461,30,0.371,Riyadh,0,1,2.2,16.9,1,0,0,1
U000462,43,0.216,Madinah,2,1,3.0,20.0,0,0,1,1
U000463,33,0.233,Makkah,1,2,1.8,47.3,1,0,1,1
U000464,22,0.198,Tabuk,6,3,4.0,17.8,1,0,1,0
U000465,66,0.473,Al Bahah,11,2,0.9,11.6,1,0,0,0
U000466,37,0.817,Makkah,1,2,2.0,13.9,1,0,0,0
U000467,23,0.815,Najran,10,3,2.8,19.3,1,1,0,0
U000468,18,0.523,Eastern,4,3,1.7,39.4,1,1,0,0
U000469,57,0.578,Riyadh,0,5,1.0,8.0,1,1,1,1
U000470,26,0.361,Makkah,1,2,2.1,68.9,1,0,1,1
U000471,42,0.583,Makkah,1,3,1.7,46.7,1,1,2,0
U000472,48,0.426,Eastern,4,2,2.6,25.9,1,0,2,1
U000473,51,0.262,Riyadh,0,2,1.8,27.4,1,0,0,0
U000474,66,0.612,Makkah,1,3,2.7,71.7,1,1,0,1
U000475,58,0.308,Eastern,4,2,4.2,19.3,1,0,1,1
U000476,69,0.856,Riyadh,0,6,1.7,36.7,1,1,2,1
U000477,58,0.094,Al Bahah,11,2,1.8,39.3,1,1,2,1
U000478,27,0.508,Tabuk,6,3,3.4,29.8,1,0,1,1
U000479,38,0.79,Qassim,3,3,1.6,23.9,1,0,0,0
U000480,21,0.306,Asir,5,3,2.0,5.1,1,0,1,1
U000481,67,0.545,Najran,10,3,1.9,36.3,1,1,1,1
U000482,65,0.222,Makkah,1,2,1.0,43.1,1,0,1,0
U000483,31,0.519,Makkah,1,2,1.9,32.4,1,1,0,1
U000484,66,0.697,Jazan,9,2,0.5,58.8,1,1,0,0
U000485,46,0.338,Riyadh,0,2,3.8,10.9,1,0,0,1
U000486,49,0.17,Northern Borders,8,3,3.2,33.0,1,0,0,1
U000487,40,0.572,Al Jawf,12,4,1.9,46.8,1,0,0,1
U000488,65,0.396,Northern Borders,8,9,2.7,9.4,1,1,3,0
U000489,56,0.413,Eastern,4,1,0.7,31.7,0,0,0,0
U000490,52,0.492,Makkah,1,6,2.2,6.9,0,1,0,0
U000491,44,0.482,Makkah,1,3,2.1,24.8,1,1,1,1
U000492,45,0.548,Makkah,1,3,2.1,43.4,1,0,0,0
U000493,53,0.487,Riyadh,0,1,2.3,12.4,1,0,0,1
U000494,40,0.758,Makkah,1,3,1.3,6.6,0,1,0,0
U000495,52,0.166,Madinah,2,5,4.5,39.5,1,0,0,1
U000496,35,0.52,Asir,5,4,2.6,40.2,1,1,1,1
U000497,52,0.359,Makkah,1,4,2.2,26.8,0,0,1,1
U000498,32,0.903,Madinah,2,1,2.3,14.2,1,0,0,0
U000499,54,0.929,Makkah,1,3,0.0,86.9,1,0,0,0
U000500,29,0.774,Eastern,4,5,1.6,17.4,1,1,1,1
U000501,50,0.513,Makkah,1,2,1.7,16.4,1,0,1,1
U000502,50,0.757,Madinah,2,4,1.2,9.9,1,0,2,0
U000503,68,0.597,Riyadh,0,2,1.7,44.1,1,1,0,1
U000504,66,0.636,Makkah,1,3,1.3,28.2,1,1,1,0
U000505,57,0.764,Madinah,2,4,1.5,20.6,1,0,1,1
U000506,58,0.197,Makkah,1,2,1.5,12.7,1,0,0,1
U000507,61,0.293,Madinah,2,5,2.9,7.8,1,0,0,0
U000508,59,0.65,Riyadh,0,3,2.6,21.5,0,0,0,0
U000509,64,0.666,Riyadh,0,3,1.2,3.5,1,0,0,1
U000510,42,0.195,Makkah,1,2,3.8,16.5,0,1,1,0
U000511,41,0.686,Madinah,2,2,2.7,7.9,1,1,1,0
U000512,29,0.758,Makkah,1,4,2.2,19.6,1,0,0,0
U000513,28,0.521,Makkah,1,1,3.1,7.6,1,1,0,1
U000514,58,0.577,Eastern,4,4,0.6,20.4,1,0,1,1
U000515,30,0.178,Makkah,1,4,3.0,24.4,0,0,0,0
U000516,25,0.95,Jazan,9,3,0.5,6.0,1,1,4,0
U000517,43,0.397,Riyadh,0,2,1.9,18.8,1,0,1,0
U000518,20,0.67,Makkah,1,4,0.0,17.2,1,0,1,1
U000519,44,0.662,Eastern,4,1,3.3,7.5,1,0,2,1
U000520,66,0.335,Makkah,1,3,0.4,13.9,1,1,0,0
U000521,58,0.332,Hail,7,0,1.8,9.2,0,0,0,1
U000522,39,0.681,Jazan,9,1,0.2,35.9,1,1,1,0
U000523,23,0.097,Riyadh,0,2,2.6,7.8,1,0,0,0
U000524,18,0.402,Riyadh,0,4,3.5,35.6,1,0,0,0
U000525,55,0.317,Riyadh,0,4,2.4,17.2,1,0,2,1
U000526,18,0.054,Jazan,9,3,0.7,36.7,1,0,2,0
U000527,48,0.844,Qassim,3,6,0.4,28.4,0,1,3,1
U000528,34,0.115,Riyadh,0,2,4.6,21.7,1,0,2,0
U000529,57,0.583,Riyadh,0,3,3.4,39.5,1,1,1,0
U000530,61,0.374,Riyadh,0,3,2.2,38.1,0,0,1,1
U000531,30,0.504,Asir,5,6,0.0,18.3,1,0,0,0
U000532,53,0.537,Riyadh,0,4,3.3,27.3,1,1,4,1
U000533,42,0.547,Jazan,9,2,1.7,21.8,0,0,0,1
U000534,61,0.615,Riyadh,0,3,1.7,19.9,1,1,3,0
U000535,43,0.706,Riyadh,0,2,3.6,15.5,1,1,0,0
U000536,57,0.765,Eastern,4,4,3.5,54.6,1,1,0,1
U000537,47,0.794,Riyadh,0,2,2.1,2.8,1,1,0,1
U000538,58,0.815,Northern Borders,8,3,2.1,5.1,1,1,0,0
U000539,63,0.194,Asir,5,2,3.2,19.0,1,1,0,0
U000540,64,0.272,Makkah,1,2,3.0,15.2,0,1,2,0
U000541,35,0.734,Al Bahah,11,2,2.1,28.3,1,0,1,1
U000542,65,0.395,Makkah,1,7,3.1,1.9,1,1,2,1
U000543,43,0.647,Madinah,2,6,3.8,22.0,1,1,1,1
U000544,20,0.68,Makkah,1,2,1.0,48.8,1,1,2,0
U000545,65,0.583,Riyadh,0,4,1.4,27.5,1,1,0,0
U000546,27,0.422,Eastern,4,3,3.4,34.3,1,1,1,1
U000547,67,0.54,Najran,10,4,2.4,1.3,0,1,0,0
U000548,27,0.359,Al Bahah,11,1,1.7,19.3,1,0,0,1
U000549,51,0.174,Riyadh,0,2,2.2,6.8,1,0,1,0
U000550,52,0.182,Qassim,3,0,1.6,25.0,1,0,1,0
U000551,58,0.92,Eastern,4,4,2.1,39.7,1,0,0,1
U000552,33,0.851,Asir,5,5,0.5,80.9,1,1,3,1
U000553,46,0.849,Tabuk,6,5,3.5,2.0,1,1,2,1
U000554,19,0.896,Jazan,9,4,0.4,17.2,1,0,1,0
U000555,45,0.856,Hail,7,7,0.0,45.5,1,1,1,1
U000556,54,0.309,Jazan,9,2,2.7,36.9,1,0,0,0
U000557,20,0.223,Asir,5,1,2.6,10.3,0,1,1,1
U000558,43,0.476,Eastern,4,2,3.1,6.1,1,1,0,1
U000559,48,0.641,Eastern,4,1,1.6,30.5,1,0,0,0
U000560,47,0.565,Makkah,1,2,1.7,18.5,1,0,0,1
U000561,52,0.238,Al Bahah,11,1,0.0,25.7,1,0,3,0
U000562,34,0.045,Makkah,1,0,2.9,47.4,1,0,0,1
U000563,29,0.268,Makkah,1,1,3.1,23.7,1,0,1,0
U000564,52,0.629,Asir,5,4,2.9,76.6,1,0,0,1
U000565,31,0.929,Eastern,4,7,2.9,5.0,0,1,4,1
U000566,33,0.605,Riyadh,0,5,2.7,29.1,0,1,1,0
U000567,32,0.824,Riyadh,0,5,1.3,34.9,1,1,0,1
U000568,25,0.107,Asir,5,2,3.3,37.9,1,0,0,0
U000569,35,0.185,Eastern,4,0,2.9,25.2,0,0,0,0
U000570,69,0.275,Riyadh,0,2,2.5,7.3,0,0,0,0
U000571,23,0.796,Riyadh,0,3,2.3,8.8,1,1,3,1
U000572,65,0.446,Jazan,9,3,1.5,22.8,1,0,2,0
U000573,67,0.658,Eastern,4,3,0.5,15.9,1,1,1,1
U000574,33,0.706,Riyadh,0,3,2.9,7.6,1,1,1,1
U000575,45,0.216,Riyadh,0,1,1.4,71.0,1,0,2,0
U000576,54,0.56,Asir,5,1,0.0,36.9,1,0,1,1
U000577,58,0.732,Makkah,1,3,3.5,16.2,0,0,1,1
U000578,45,0.917,Jazan,9,3,2.3,7.7,1,1,0,1
U000579,52,0.615,Madinah,2,4,1.9,29.3,1,1,4,0
U000580,51,0.405,Northern Borders,8,7,2.5,12.9,1,1,0,1
U000581,44,0.308,Tabuk,6,2,2.0,6.4,0,0,0,1
U000582,61,0.94,Makkah,1,1,1.9,27.6,1,1,1,1
U000583,26,0.643,Hail,7,4,2.4,26.6,1,1,1,1
U000584,27,0.42,Makkah,1,5,1.8,47.4,1,1,1,0
U000585,32,0.152,Jazan,9,4,2.1,14.5,1,0,1,0
U000586,54,0.316,Asir,5,2,1.3,58.9,1,1,1,1
U000587,59,0.606,Riyadh,0,4,2.6,13.8,0,1,0,1
U000588,37,0.08,Northern Borders,8,0,4.4,6.8,0,0,0,0
U000589,18,0.348,Riyadh,0,2,3.3,8.6,0,0,0,1
U000590,46,0.689,Riyadh,0,5,2.6,20.6,0,1,0,1
U000591,28,0.481,Makkah,1,3,0.0,6.1,1,0,0,0
U000592,18,0.655,Riyadh,0,2,2.2,43.6,1,0,1,0
U000593,26,0.755,Riyadh,0,5,0.3,52.4,1,1,0,1
U000594,41,0.861,Al Jawf,12,4,0.9,42.6,1,1,0,0
U000595,27,0.259,Al Bahah,11,3,4.0,49.3,1,1,0,0
U000596,46,0.279,Riyadh,0,2,3.1,28.7,1,1,1,1
U000597,54,0.649,Najran,10,5,2.3,18.6,0,1,4,1
U000598,63,0.253,Najran,10,2,1.9,26.4,1,0,2,0
U000599,34,0.371,Makkah,1,2,1.9,16.4,1,1,2,0
U000600,18,0.665,Eastern,4,2,1.7,8.0,1,0,0,1
U000601,34,0.236,Eastern,4,1,1.0,19.2,0,1,3,1
U000602,57,0.278,Makkah,1,1,1.5,24.9,1,0,2,0
U000603,49,0.668,Riyadh,0,3,2.3,24.7,1,1,2,1
U000604,56,0.209,Makkah,1,1,1.7,39.6,0,0,0,0
U000605,50,0.162,Makkah,1,2,0.7,11.2,1,0,0,1
U000606,59,0.371,Eastern,4,2,3.6,19.7,1,0,0,0
U000607,37,0.849,Asir,5,2,0.5,23.8,1,0,1,1
U000608,42,0.536,Najran,10,1,2.5,24.3,1,0,0,0
U000609,35,0.778,Riyadh,0,3,2.2,10.3,1,0,1,0
U000610,47,0.317,Makkah,1,0,1.7,28.6,1,1,1,0
U000611,21,0.11,Riyadh,0,1,2.7,35.0,1,0,0,1
U000612,67,0.811,Eastern,4,2,3.0,21.6,0,1,1,1
U000613,36,0.428,Tabuk,6,2,2.7,27.0,0,1,1,1
U000614,62,0.584,Al Jawf,12,2,1.9,14.3,0,1,2,0
U000615,67,0.16,Makkah,1,2,3.6,67.6,1,0,0,0
U000616,43,0.097,Riyadh,0,0,0.0,10.6,1,0,2,0
U000617,41,0.236,Riyadh,0,5,2.6,4.1,1,1,1,1
U000618,18,0.485,Qassim,3,2,1.4,35.4,1,1,0,1
U000619,50,0.685,Najran,10,4,2.6,25.4,0,1,0,1
U000620,69,0.499,Eastern,4,3,3.1,30.6,1,1,0,0
U000621,47,0.769,Makkah,1,2,0.5,23.6,1,0,0,0
U000622,49,0.261,Qassim,3,4,3.2,6.2,1,1,1,1
U000623,45,0.57,Riyadh,0,5,2.7,43.3,1,1,2,1
U000624,54,0.573,Eastern,4,2,1.1,3.6,0,0,1,0
U000625,24,0.712,Riyadh,0,2,0.1,35.4,1,0,0,1
U000626,22,0.215,Jazan,9,2,3.6,39.4,1,0,0,0
U000627,69,0.315,Hail,7,2,0.4,14.0,1,0,0,1
U000628,49,0.405,Al Jawf,12,2,3.1,21.8,1,0,1,1
U000629,44,0.787,Al Bahah,11,5,0.2,11.1,1,1,2,1
U000630,61,0.265,Riyadh,0,1,2.9,48.3,1,0,2,1
U000631,52,0.649,Riyadh,0,2,0.3,3.8,1,1,1,0
U000632,56,0.135,Eastern,4,3,2.6,8.6,0,0,2,1
U000633,18,0.171,Riyadh,0,2,1.0,21.5,1,1,0,0
U000634,54,0.05,Makkah,1,2,3.6,22.7,0,0,0,1
U000635,47,0.191,Riyadh,0,1,0.7,3.8,1,0,1,0
U000636,45,0.683,Eastern,4,1,3.7,12.9,1,1,0,1
U000637,57,0.558,Madinah,2,7,3.0,5.0,0,0,1,1
U000638,44,0.494,Makkah,1,3,1.4,13.6,1,0,0,0
U000639,55,0.657,Riyadh,0,2,0.7,29.4,1,1,0,1
U000640,50,0.512,Eastern,4,2,2.5,28.8,0,0,1,1
U000641,66,0.101,Eastern,4,2,3.9,46.7,1,0,0,0
U000642,69,0.592,Makkah,1,1,1.2,8.8,1,0,0,0
U000643,21,0.677,Makkah,1,6,0.7,26.4,1,1,4,1
U000644,56,0.591,Riyadh,0,2,2.2,7.7,1,0,1,1
U000645,37,0.296,Riyadh,0,2,4.9,8.8,0,0,0,0
U000646,19,0.041,Riyadh,0,3,5.8,40.1,1,1,2,1
U000647,40,0.668,Eastern,4,5,1.1,18.9,1,1,0,1
U000648,66,0.552,Eastern,4,5,3.2,35.0,1,1,0,0
U000649,19,0.785,Makkah,1,5,2.1,6.8,0,1,3,1
U000650,53,0.589,Makkah,1,5,1.1,4.6,1,1,1,1
U000651,25,0.475,Makkah,1,2,1.0,9.2,1,0,0,0
U000652,67,0.369,Riyadh,0,1,1.7,28.9,1,0,1,1
U000653,57,0.221,Najran,10,2,1.5,17.3,1,0,0,0
U000654,19,0.36,Makkah,1,3,1.1,15.2,1,0,0,0
U000655,67,0.281,Madinah,2,1,3.2,8.8,1,0,1,0
U000656,67,0.195,Makkah,1,2,3.3,39.7,1,0,1,0
U000657,23,0.262,Makkah,1,0,1.0,4.8,1,1,1,1
U000658,50,0.391,Najran,10,3,4.1,7.4,0,1,0,1
U000659,55,0.224,Qassim,3,1,2.5,20.7,1,1,0,1
U000660,42,0.835,Makkah,1,8,3.3,6.3,1,1,2,0
U000661,63,0.499,Riyadh,0,2,2.4,3.0,1,0,1,0
U000662,24,0.764,Makkah,1,9,3.3,29.5,0,1,1,1
U000663,45,0.606,Eastern,4,4,2.9,34.6,0,1,2,1
U000664,23,0.419,Madinah,2,4,2.2,4.7,0,1,0,1
U000665,47,0.832,Eastern,4,7,0.3,35.4,1,1,1,1
U000666,39,0.487,Makkah,1,4,3.5,37.2,1,1,0,1
U000667,64,0.628,Makkah,1,7,2.8,34.3,1,1,0,1
U000668,66,0.297,Riyadh,0,2,2.0,57.1,1,1,0,0
U000669,43,0.49,Al Bahah,11,3,3.7,9.7,1,0,0,0
U000670,69,0.862,Riyadh,0,5,1.1,61.1,1,1,1,1
U000671,62,0.728,Eastern,4,4,0.6,0.6,1,0,0,0
U000672,64,0.151,Tabuk,6,6,2.3,24.1,1,0,2,1
U000673,57,0.195,Hail,7,1,1.4,8.6,1,0,0,0
U000674,59,0.26,Makkah,1,1,2.5,2.2,1,0,3,0
U000675,58,0.665,Eastern,4,1,1.3,12.4,0,0,0,1
U000676,40,0.323,Riyadh,0,0,3.4,18.9,1,0,1,0
U000677,62,0.7,Makkah,1,1,2.0,56.8,1,0,1,1
U000678,21,0.756,Makkah,1,2,1.4,10.1,1,1,0,1
U000679,59,0.36,Hail,7,2,0.8,70.7,1,0,0,1
U000680,29,0.555,Riyadh,0,2,2.5,28.0,1,1,1,0
U000681,33,0.297,Makkah,1,5,4.0,21.9,1,0,2,1
U000682,41,0.285,Riyadh,0,2,2.1,24.4,1,0,2,0
U000683,37,0.244,Madinah,2,3,4.0,35.1,1,1,3,1
U000684,19,0.362,Riyadh,0,4,4.5,15.1,1,0,0,0
U000685,39,0.254,Madinah,2,2,0.8,5.3,0,0,1,1
U000686,37,0.815,Jazan,9,6,0.0,3.3,0,1,1,1
U000687,47,0.695,Makkah,1,6,0.7,3.4,1,1,3,1
U000688,54,0.794,Al Bahah,11,3,2.2,37.3,1,0,1,0
U000689,53,0.995,Hail,7,5,0.1,24.6,1,1,3,1
U000690,30,0.671,Makkah,1,5,2.0,38.9,1,1,2,0
U000691,23,0.529,Makkah,1,3,0.6,25.9,1,1,4,1
U000692,67,0.378,Makkah,1,4,2.1,17.0,1,1,2,1
U000693,68,0.339,Asir,5,3,1.0,19.4,1,1,1,0
U000694,43,0.395,Riyadh,0,6,0.8,13.2,1,0,1,1
U000695,58,0.792,Riyadh,0,3,1.1,19.9,1,1,0,1
U000696,18,0.13,Qassim,3,1,4.1,8.4,1,0,2,0
U000697,63,0.601,Hail,7,1,0.0,29.5,1,0,1,1
U000698,35,0.67,Eastern,4,4,2.6,20.7,1,1,1,1
U000699,49,0.02,Riyadh,0,1,2.8,30.7,1,0,0,1
U000700,65,0.842,Qassim,3,2,2.2,43.7,1,1,1,1
U000701,61,0.723,Riyadh,0,5,0.9,40.1,1,1,1,0
U000702,51,0.639,Riyadh,0,2,1.6,6.6,1,1,0,1
U000703,68,0.17,Riyadh,0,1,1.8,11.6,1,0,1,0
U000704,68,0.815,Makkah,1,6,0.0,15.0,1,1,2,0
U000705,60,0.454,Al Bahah,11,1,3.3,6.9,0,0,0,1
U000706,37,0.339,Makkah,1,2,0.0,25.4,1,0,1,0
U000707,41,0.323,Eastern,4,3,1.5,24.5,0,0,1,1
U000708,28,0.262,Riyadh,0,0,3.9,22.6,1,0,0,1
U000709,35,0.312,Riyadh,0,3,0.2,35.6,1,1,0,1
U000710,26,0.524,Riyadh,0,4,2.4,20.5,1,0,0,1
U000711,48,0.697,Jazan,9,3,2.3,25.9,1,0,0,1
U000712,30,0.269,Al Bahah,11,2,2.4,28.5,0,1,1,1
U000713,40,0.624,Asir,5,4,1.4,5.8,1,1,2,1
U000714,47,0.823,Al Jawf,12,6,1.1,12.7,0,0,0,1
U000715,19,0.335,Makkah,1,2,4.7,13.8,1,0,0,1
U000716,69,0.533,Madinah,2,7,2.2,12.6,1,1,2,1
U000717,62,0.469,Riyadh,0,4,1.3,52.6,1,0,0,1
U000718,52,0.64,Makkah,1,3,2.4,36.8,0,1,0,0
U000719,35,0.805,Eastern,4,3,0.9,58.5,1,0,0,1
U000720,53,0.801,Eastern,4,4,0.9,7.7,0,1,2,1
U000721,35,0.447,Qassim,3,2,1.4,7.1,1,0,0,0
U000722,43,0.205,Makkah,1,2,2.6,11.0,1,0,1,0
U000723,44,0.068,Riyadh,0,1,5.4,3.5,0,0,2,0
U000724,23,0.444,Eastern,4,1,3.1,10.8,1,1,0,1
U000725,63,0.173,Makkah,1,2,4.3,54.8,1,0,1,1
U000726,25,0.694,Riyadh,0,3,2.0,21.3,1,1,2,1
U000727,47,0.68,Eastern,4,3,2.9,24.9,1,0,0,1
U000728,58,0.29,Riyadh,0,2,2.8,26.9,0,1,2,1
U000729,69,0.38,Riyadh,0,0,3.4,33.1,1,1,1,0
U000730,59,0.618,Makkah,1,3,2.5,52.2,1,1,0,0
U000731,60,0.534,Riyadh,0,2,2.7,8.7,1,0,1,1
U000732,43,0.479,Makkah,1,6,0.8,2.0,1,1,3,0
U000733,19,0.455,Al Bahah,11,2,1.3,12.7,1,0,0,0
U000734,64,0.418,Eastern,4,1,2.2,63.5,1,1,1,0
U000735,41,0.439,Makkah,1,0,2.5,42.1,1,0,0,1
U000736,41,0.343,Tabuk,6,0,1.1,46.0,1,0,1,0
U000737,36,0.444,Eastern,4,3,3.0,13.1,1,1,0,1
U000738,39,0.561,Makkah,1,5,0.9,3.2,1,0,0,0
U000739,18,0.335,Makkah,1,1,1.8,23.5,1,0,1,0
U000740,56,0.229,Riyadh,0,2,2.9,8.5,0,0,0,0
U000741,65,0.374,Qassim,3,0,1.2,60.5,1,0,0,0
U000742,59,0.591,Eastern,4,0,2.3,12.3,1,0,0,0
U000743,26,0.601,Riyadh,0,4,2.3,7.6,1,0,0,1
U000744,34,0.711,Makkah,1,1,0.2,20.2,1,1,2,1
U000745,18,0.391,Makkah,1,2,3.6,26.1,0,1,0,1
U000746,18,0.572,Riyadh,0,1,1.7,3.5,1,0,0,0
U000747,22,0.382,Najran,10,4,1.8,5.1,1,1,0,1
U000748,45,0.366,Riyadh,0,2,1.5,28.7,0,0,0,0
U000749,54,0.828,Makkah,1,6,0.4,32.2,1,1,1,1
U000750,21,0.664,Riyadh,0,2,1.8,35.2,1,0,0,0
U000751,45,0.628,Makkah,1,1,2.1,37.8,1,0,0,0
U000752,54,0.272,Eastern,4,2,2.4,13.3,1,0,1,0
U000753,23,0.801,Eastern,4,1,3.9,45.2,1,0,1,1
U000754,18,0.627,Riyadh,0,2,0.0,10.1,1,0,0,0
U000755,40,0.171,Jazan,9,2,2.8,47.7,1,1,4,1
U000756,43,0.771,Najran,10,5,0.0,28.7,1,1,2,1
U000757,52,0.66,Riyadh,0,7,1.7,14.6,1,1,3,1
U000758,32,0.539,Qassim,3,7,3.5,7.3,1,1,0,1
U000759,60,0.493,Eastern,4,1,3.6,2.4,0,0,1,1
U000760,49,0.607,Northern Borders,8,7,1.2,26.1,0,1,0,1
U000761,18,0.818,Al Jawf,12,5,0.0,3.2,1,1,1,1
U000762,53,0.209,Riyadh,0,1,4.6,27.7,1,0,1,0
U000763,33,0.382,Makkah,1,3,0.0,21.9,0,0,0,1
U000764,69,0.831,Qassim,3,6,0.0,33.6,1,0,1,1
U000765,64,0.614,Eastern,4,4,2.3,3.0,1,0,1,1
U000766,58,0.158,Riyadh,0,2,3.0,22.7,1,0,1,0
U000767,58,0.729,Makkah,1,6,0.4,18.3,1,1,1,0
U000768,54,0.357,Makkah,1,3,2.4,17.4,1,0,1,0
U000769,44,0.241,Riyadh,0,2,3.4,32.1,0,1,1,1
U000770,65,0.309,Eastern,4,1,1.8,2.3,0,0,3,0
U000771,32,0.29,Riyadh,0,7,4.0,16.5,0,1,1,0
U000772,64,0.707,Northern Borders,8,4,2.3,5.2,0,1,1,0
U000773,34,0.617,Riyadh,0,5,2.6,4.2,1,1,1,1
U000774,64,0.547,Makkah,1,1,0.0,15.1,1,0,0,1
U000775,18,0.235,Makkah,1,2,3.5,34.4,1,0,2,0
U000776,67,0.094,Eastern,4,3,4.1,15.3,0,0,0,1
U000777,57,0.384,Makkah,1,2,4.0,16.6,0,0,0,1
U000778,44,0.386,Makkah,1,1,4.5,58.2,1,0,0,1
U000779,57,0.458,Riyadh,0,1,5.6,15.2,0,0,0,1
U000780,63,0.44,Tabuk,6,0,3.8,34.8,0,1,0,1
U000781,61,0.179,Northern Borders,8,2,3.0,29.2,1,0,0,0
U000782,51,0.564,Riyadh,0,2,1.4,11.7,1,1,1,1
U000783,35,0.485,Riyadh,0,1,2.4,16.4,0,0,1,0
U000784,27,0.873,Jazan,9,3,0.1,1.6,0,0,1,1
U000785,65,0.17,Riyadh,0,1,3.4,24.7,1,0,2,1
U000786,26,0.543,Makkah,1,1,2.1,37.8,1,0,1,1
